Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-03-01 15:00:00,Mainland India,Mainland India,IN,672.24,729.28,10.64,7.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-01 16:00:00,Mainland India,Mainland India,IN,671.71,728.72,10.71,7.51,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-01 17:00:00,Mainland India,Mainland India,IN,672.74,729.77,10.61,7.42,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-01 18:00:00,Mainland India,Mainland India,IN,662.06,719.01,11.86,8.65,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-01 19:00:00,Mainland India,Mainland India,IN,661.32,718.21,11.97,8.65,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-01 20:00:00,Mainland India,Mainland India,IN,662.54,719.46,11.81,8.42,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-01 21:00:00,Mainland India,Mainland India,IN,661.6,718.46,11.94,8.43,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-01 22:00:00,Mainland India,Mainland India,IN,661.35,718.19,11.97,8.45,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-01 23:00:00,Mainland India,Mainland India,IN,661.73,718.64,11.92,8.51,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 00:00:00,Mainland India,Mainland India,IN,661.46,718.45,11.91,8.6,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 01:00:00,Mainland India,Mainland India,IN,662.23,719.34,11.8,8.66,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 02:00:00,Mainland India,Mainland India,IN,610.76,667.0,18.66,15.87,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 03:00:00,Mainland India,Mainland India,IN,587.43,643.27,21.76,19.22,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 04:00:00,Mainland India,Mainland India,IN,582.08,637.81,22.5,20.09,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 05:00:00,Mainland India,Mainland India,IN,581.58,637.33,22.58,20.23,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 06:00:00,Mainland India,Mainland India,IN,580.55,636.3,22.68,20.28,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 07:00:00,Mainland India,Mainland India,IN,577.06,632.69,23.14,20.69,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 08:00:00,Mainland India,Mainland India,IN,573.04,628.54,23.66,21.12,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 09:00:00,Mainland India,Mainland India,IN,577.32,632.9,23.1,20.59,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 10:00:00,Mainland India,Mainland India,IN,577.57,633.11,23.04,20.46,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 11:00:00,Mainland India,Mainland India,IN,583.92,639.54,22.19,19.51,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 12:00:00,Mainland India,Mainland India,IN,607.84,663.94,18.97,16.17,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 13:00:00,Mainland India,Mainland India,IN,666.55,723.81,11.14,8.12,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 14:00:00,Mainland India,Mainland India,IN,664.54,721.71,11.39,8.28,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 15:00:00,Mainland India,Mainland India,IN,665.26,722.4,11.32,8.16,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 16:00:00,Mainland India,Mainland India,IN,664.12,721.2,11.47,8.24,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 17:00:00,Mainland India,Mainland India,IN,664.71,721.77,11.43,8.25,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 18:00:00,Mainland India,Mainland India,IN,653.89,710.38,12.95,9.44,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 19:00:00,Mainland India,Mainland India,IN,653.67,710.13,12.98,9.35,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 20:00:00,Mainland India,Mainland India,IN,654.93,711.39,12.82,9.08,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 21:00:00,Mainland India,Mainland India,IN,654.96,711.41,12.81,8.98,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 22:00:00,Mainland India,Mainland India,IN,654.01,710.41,12.94,9.08,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-02 23:00:00,Mainland India,Mainland India,IN,652.29,708.63,13.17,9.4,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 00:00:00,Mainland India,Mainland India,IN,650.61,706.95,13.36,9.65,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 01:00:00,Mainland India,Mainland India,IN,651.23,707.67,13.27,9.74,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 02:00:00,Mainland India,Mainland India,IN,597.96,653.54,20.37,17.26,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 03:00:00,Mainland India,Mainland India,IN,573.96,629.12,23.58,20.73,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 04:00:00,Mainland India,Mainland India,IN,570.51,625.64,24.06,21.38,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 05:00:00,Mainland India,Mainland India,IN,569.04,624.15,24.28,21.69,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 06:00:00,Mainland India,Mainland India,IN,568.89,624.01,24.25,21.65,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 07:00:00,Mainland India,Mainland India,IN,565.48,620.48,24.71,22.05,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 08:00:00,Mainland India,Mainland India,IN,560.71,615.55,25.32,22.58,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 09:00:00,Mainland India,Mainland India,IN,562.71,617.56,25.06,22.3,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 10:00:00,Mainland India,Mainland India,IN,562.94,617.75,25.01,22.14,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 11:00:00,Mainland India,Mainland India,IN,569.76,624.68,24.08,21.11,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 12:00:00,Mainland India,Mainland India,IN,594.79,650.21,20.72,17.62,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 13:00:00,Mainland India,Mainland India,IN,655.83,712.45,12.59,9.26,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 14:00:00,Mainland India,Mainland India,IN,653.79,710.34,12.84,9.45,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 15:00:00,Mainland India,Mainland India,IN,655.0,711.57,12.7,9.29,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 16:00:00,Mainland India,Mainland India,IN,654.67,711.2,12.75,9.23,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 17:00:00,Mainland India,Mainland India,IN,656.42,713.01,12.54,9.05,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 18:00:00,Mainland India,Mainland India,IN,656.41,712.55,12.64,8.92,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 19:00:00,Mainland India,Mainland India,IN,658.16,714.36,12.42,8.63,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 20:00:00,Mainland India,Mainland India,IN,659.53,715.77,12.25,8.42,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 21:00:00,Mainland India,Mainland India,IN,658.58,714.77,12.37,8.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 22:00:00,Mainland India,Mainland India,IN,657.95,714.1,12.46,8.55,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-03 23:00:00,Mainland India,Mainland India,IN,657.34,713.51,12.55,8.75,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 00:00:00,Mainland India,Mainland India,IN,658.67,715.01,12.33,8.7,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 01:00:00,Mainland India,Mainland India,IN,659.42,715.89,12.22,8.78,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 02:00:00,Mainland India,Mainland India,IN,607.92,663.55,19.07,16.0,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 03:00:00,Mainland India,Mainland India,IN,586.2,641.47,21.96,19.18,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 04:00:00,Mainland India,Mainland India,IN,582.11,637.31,22.54,19.91,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 05:00:00,Mainland India,Mainland India,IN,581.21,636.39,22.68,20.15,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 06:00:00,Mainland India,Mainland India,IN,581.4,636.71,22.62,20.06,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 07:00:00,Mainland India,Mainland India,IN,579.71,634.97,22.84,20.25,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 08:00:00,Mainland India,Mainland India,IN,575.85,630.99,23.34,20.66,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 09:00:00,Mainland India,Mainland India,IN,578.77,633.95,22.96,20.31,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 10:00:00,Mainland India,Mainland India,IN,578.54,633.69,22.96,20.23,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 11:00:00,Mainland India,Mainland India,IN,586.58,641.87,21.89,19.1,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 12:00:00,Mainland India,Mainland India,IN,606.79,662.46,19.15,16.14,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 13:00:00,Mainland India,Mainland India,IN,663.94,720.71,11.55,8.45,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 14:00:00,Mainland India,Mainland India,IN,663.0,719.72,11.66,8.48,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 15:00:00,Mainland India,Mainland India,IN,662.98,719.67,11.67,8.41,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 16:00:00,Mainland India,Mainland India,IN,662.41,719.04,11.75,8.37,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 17:00:00,Mainland India,Mainland India,IN,663.47,720.11,11.64,8.28,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 18:00:00,Mainland India,Mainland India,IN,661.35,718.17,12.01,8.84,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 19:00:00,Mainland India,Mainland India,IN,661.69,718.54,11.96,8.72,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 20:00:00,Mainland India,Mainland India,IN,662.71,719.59,11.83,8.53,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 21:00:00,Mainland India,Mainland India,IN,662.12,718.96,11.91,8.54,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 22:00:00,Mainland India,Mainland India,IN,661.87,718.71,11.94,8.59,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-04 23:00:00,Mainland India,Mainland India,IN,662.11,718.99,11.91,8.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 00:00:00,Mainland India,Mainland India,IN,661.97,718.93,11.89,8.75,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 01:00:00,Mainland India,Mainland India,IN,662.91,720.01,11.76,8.83,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 02:00:00,Mainland India,Mainland India,IN,612.27,668.5,18.5,15.88,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 03:00:00,Mainland India,Mainland India,IN,590.54,646.37,21.4,19.0,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 04:00:00,Mainland India,Mainland India,IN,586.3,642.04,21.99,19.73,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 05:00:00,Mainland India,Mainland India,IN,584.19,639.89,22.3,20.06,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 06:00:00,Mainland India,Mainland India,IN,584.91,640.7,22.14,19.86,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 07:00:00,Mainland India,Mainland India,IN,581.73,637.42,22.57,20.22,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 08:00:00,Mainland India,Mainland India,IN,578.75,634.35,22.94,20.54,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 09:00:00,Mainland India,Mainland India,IN,582.59,638.25,22.44,20.07,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 10:00:00,Mainland India,Mainland India,IN,583.25,638.9,22.33,19.88,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 11:00:00,Mainland India,Mainland India,IN,590.1,645.85,21.41,18.9,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 12:00:00,Mainland India,Mainland India,IN,612.16,668.34,18.45,15.81,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 13:00:00,Mainland India,Mainland India,IN,668.47,725.77,10.94,8.13,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 14:00:00,Mainland India,Mainland India,IN,667.31,724.56,11.08,8.2,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 15:00:00,Mainland India,Mainland India,IN,668.66,725.98,10.9,8.0,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 16:00:00,Mainland India,Mainland India,IN,667.97,725.25,10.99,8.02,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 17:00:00,Mainland India,Mainland India,IN,668.94,726.23,10.9,7.93,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 18:00:00,Mainland India,Mainland India,IN,667.08,724.2,11.22,8.19,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 19:00:00,Mainland India,Mainland India,IN,668.53,725.68,11.05,7.94,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 20:00:00,Mainland India,Mainland India,IN,668.85,725.99,11.02,7.83,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 21:00:00,Mainland India,Mainland India,IN,668.23,725.33,11.1,7.85,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 22:00:00,Mainland India,Mainland India,IN,668.1,725.2,11.12,7.87,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-05 23:00:00,Mainland India,Mainland India,IN,668.18,725.31,11.11,7.96,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 00:00:00,Mainland India,Mainland India,IN,668.2,725.43,11.07,8.03,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 01:00:00,Mainland India,Mainland India,IN,668.75,726.08,10.99,8.14,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 02:00:00,Mainland India,Mainland India,IN,617.23,673.64,17.85,15.29,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 03:00:00,Mainland India,Mainland India,IN,596.86,652.92,20.56,18.23,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 04:00:00,Mainland India,Mainland India,IN,592.93,648.91,21.11,18.91,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 05:00:00,Mainland India,Mainland India,IN,591.32,647.28,21.34,19.18,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 06:00:00,Mainland India,Mainland India,IN,591.73,647.77,21.23,19.03,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 07:00:00,Mainland India,Mainland India,IN,587.35,643.24,21.81,19.54,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 08:00:00,Mainland India,Mainland India,IN,584.08,639.84,22.23,19.92,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 09:00:00,Mainland India,Mainland India,IN,586.41,642.18,21.93,19.63,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 10:00:00,Mainland India,Mainland India,IN,586.87,642.62,21.84,19.48,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 11:00:00,Mainland India,Mainland India,IN,593.78,649.63,20.91,18.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 12:00:00,Mainland India,Mainland India,IN,614.97,671.23,18.06,15.51,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 13:00:00,Mainland India,Mainland India,IN,670.12,727.48,10.71,8.04,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 14:00:00,Mainland India,Mainland India,IN,669.49,726.83,10.76,8.0,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 15:00:00,Mainland India,Mainland India,IN,670.53,727.85,10.65,7.84,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 16:00:00,Mainland India,Mainland India,IN,669.87,727.16,10.74,7.88,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 17:00:00,Mainland India,Mainland India,IN,670.27,727.53,10.72,7.86,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 18:00:00,Mainland India,Mainland India,IN,665.46,722.34,11.47,8.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 19:00:00,Mainland India,Mainland India,IN,663.78,720.57,11.69,8.55,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 20:00:00,Mainland India,Mainland India,IN,665.86,722.75,11.41,8.27,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 21:00:00,Mainland India,Mainland India,IN,665.64,722.52,11.44,8.24,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 22:00:00,Mainland India,Mainland India,IN,666.43,723.36,11.33,8.16,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-06 23:00:00,Mainland India,Mainland India,IN,666.95,723.94,11.26,8.18,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 00:00:00,Mainland India,Mainland India,IN,666.96,724.04,11.24,8.23,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 01:00:00,Mainland India,Mainland India,IN,667.54,724.72,11.16,8.32,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 02:00:00,Mainland India,Mainland India,IN,616.51,672.82,17.94,15.39,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 03:00:00,Mainland India,Mainland India,IN,596.83,652.81,20.56,18.22,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 04:00:00,Mainland India,Mainland India,IN,591.73,647.59,21.27,19.04,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 05:00:00,Mainland India,Mainland India,IN,591.22,647.08,21.36,19.2,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 06:00:00,Mainland India,Mainland India,IN,589.81,645.71,21.5,19.29,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 07:00:00,Mainland India,Mainland India,IN,588.12,643.99,21.71,19.45,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 08:00:00,Mainland India,Mainland India,IN,584.54,640.28,22.18,19.87,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 09:00:00,Mainland India,Mainland India,IN,588.73,644.56,21.64,19.37,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 10:00:00,Mainland India,Mainland India,IN,589.85,645.68,21.46,19.13,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 11:00:00,Mainland India,Mainland India,IN,596.2,652.14,20.6,18.2,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 12:00:00,Mainland India,Mainland India,IN,616.54,672.86,17.86,15.32,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 13:00:00,Mainland India,Mainland India,IN,671.54,728.94,10.53,7.85,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 14:00:00,Mainland India,Mainland India,IN,670.6,727.96,10.63,7.86,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 15:00:00,Mainland India,Mainland India,IN,670.36,727.65,10.69,7.86,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 16:00:00,Mainland India,Mainland India,IN,669.99,727.26,10.74,7.87,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 17:00:00,Mainland India,Mainland India,IN,670.6,727.85,10.69,7.82,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 18:00:00,Mainland India,Mainland India,IN,668.54,725.63,11.08,8.11,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 19:00:00,Mainland India,Mainland India,IN,668.09,725.12,11.14,8.07,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 20:00:00,Mainland India,Mainland India,IN,668.4,725.43,11.11,7.98,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 21:00:00,Mainland India,Mainland India,IN,667.77,724.77,11.19,8.01,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 22:00:00,Mainland India,Mainland India,IN,667.69,724.69,11.2,8.02,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-07 23:00:00,Mainland India,Mainland India,IN,668.35,725.43,11.11,8.05,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 00:00:00,Mainland India,Mainland India,IN,668.31,725.46,11.09,8.1,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 01:00:00,Mainland India,Mainland India,IN,669.02,726.28,11.0,8.15,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 02:00:00,Mainland India,Mainland India,IN,617.83,674.21,17.81,15.26,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 03:00:00,Mainland India,Mainland India,IN,598.92,654.98,20.32,18.0,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 04:00:00,Mainland India,Mainland India,IN,595.58,651.61,20.79,18.59,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 05:00:00,Mainland India,Mainland India,IN,595.07,651.1,20.87,18.76,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 06:00:00,Mainland India,Mainland India,IN,593.45,649.49,21.05,18.87,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 07:00:00,Mainland India,Mainland India,IN,589.26,645.16,21.61,19.36,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 08:00:00,Mainland India,Mainland India,IN,585.78,641.57,22.05,19.73,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 09:00:00,Mainland India,Mainland India,IN,588.69,644.53,21.67,19.36,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 10:00:00,Mainland India,Mainland India,IN,588.47,644.27,21.67,19.28,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 11:00:00,Mainland India,Mainland India,IN,594.5,650.38,20.85,18.38,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 12:00:00,Mainland India,Mainland India,IN,615.89,672.18,17.98,15.39,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 13:00:00,Mainland India,Mainland India,IN,671.8,729.18,10.55,7.81,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 14:00:00,Mainland India,Mainland India,IN,671.4,728.77,10.57,7.76,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 15:00:00,Mainland India,Mainland India,IN,671.7,729.03,10.55,7.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 16:00:00,Mainland India,Mainland India,IN,671.2,728.5,10.61,7.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 17:00:00,Mainland India,Mainland India,IN,672.03,729.32,10.54,7.59,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 18:00:00,Mainland India,Mainland India,IN,664.97,722.35,11.5,8.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 19:00:00,Mainland India,Mainland India,IN,666.02,723.26,11.48,8.4,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 20:00:00,Mainland India,Mainland India,IN,666.21,723.42,11.46,8.32,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 21:00:00,Mainland India,Mainland India,IN,665.94,723.12,11.5,8.31,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 22:00:00,Mainland India,Mainland India,IN,665.98,723.18,11.49,8.3,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-08 23:00:00,Mainland India,Mainland India,IN,666.55,723.83,11.41,8.33,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 00:00:00,Mainland India,Mainland India,IN,666.28,723.65,11.41,8.39,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 01:00:00,Mainland India,Mainland India,IN,666.52,724.01,11.37,8.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 02:00:00,Mainland India,Mainland India,IN,613.65,670.21,18.39,15.82,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 03:00:00,Mainland India,Mainland India,IN,595.08,651.35,20.86,18.5,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 04:00:00,Mainland India,Mainland India,IN,591.75,647.99,21.33,19.09,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 05:00:00,Mainland India,Mainland India,IN,589.91,646.13,21.58,19.41,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 06:00:00,Mainland India,Mainland India,IN,589.07,645.28,21.66,19.46,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 07:00:00,Mainland India,Mainland India,IN,585.71,641.79,22.11,19.84,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 08:00:00,Mainland India,Mainland India,IN,582.9,638.89,22.47,20.14,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 09:00:00,Mainland India,Mainland India,IN,585.95,641.96,22.07,19.77,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 10:00:00,Mainland India,Mainland India,IN,586.9,642.88,21.93,19.56,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 11:00:00,Mainland India,Mainland India,IN,593.52,649.6,21.03,18.6,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 12:00:00,Mainland India,Mainland India,IN,613.51,669.96,18.35,15.79,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 13:00:00,Mainland India,Mainland India,IN,668.16,725.71,11.07,8.36,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 14:00:00,Mainland India,Mainland India,IN,667.54,725.05,11.12,8.34,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 15:00:00,Mainland India,Mainland India,IN,668.26,725.73,11.05,8.24,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 16:00:00,Mainland India,Mainland India,IN,668.11,725.55,11.08,8.21,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 17:00:00,Mainland India,Mainland India,IN,669.06,726.49,10.99,8.13,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 18:00:00,Mainland India,Mainland India,IN,667.96,722.68,11.11,8.17,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 19:00:00,Mainland India,Mainland India,IN,668.41,723.08,11.08,8.05,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 20:00:00,Mainland India,Mainland India,IN,668.83,723.41,11.03,7.94,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 21:00:00,Mainland India,Mainland India,IN,668.43,723.05,11.1,7.93,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 22:00:00,Mainland India,Mainland India,IN,669.0,723.68,11.02,7.86,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-09 23:00:00,Mainland India,Mainland India,IN,669.49,724.25,10.95,7.87,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-10 00:00:00,Mainland India,Mainland India,IN,669.17,724.26,10.95,7.91,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-10 01:00:00,Mainland India,Mainland India,IN,669.56,724.8,10.9,7.97,,true,ESTIMATED_MODE_BREAKDOWN
2024-03-10 02:00:00,Mainland India,Mainland India,IN,616.2,670.76,18.01,15.41,,true,ESTIMATED_MODE_BREAKDOWN
